time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-08T02:58:19.578Z,17.0712,-99.8388,10,4.7,mb,,65,1.309,0.68,us,us7000f94k,2021-09-26T01:38:55.957Z,"5 km NE of Ocotillo, Mexico",earthquake,6.6,1.8,0.046,143,reviewed,us,us
2021-09-08T02:32:37.665Z,60.0693,-140.1687,4.2,2.7,ml,,,,0.8,ak,ak021bj59x0c,2021-09-26T00:53:02.040Z,"63 km NNW of Yakutat, Alaska",earthquake,,0.1,,,automatic,ak,ak
2021-09-08T02:31:57.426Z,30.6161,141.912,14.12,4.6,mb,,131,3.065,0.59,us,us7000fbft,2021-09-26T00:50:40.040Z,"Izu Islands, Japan region",earthquake,8.2,4.8,0.089,38,reviewed,us,us
2021-09-08T02:29:06.560Z,-58.8756,-23.7408,10,4.6,mb,,103,10.727,0.68,us,us7000fbfl,2021-09-25T23:17:07.040Z,"South Sandwich Islands region",earthquake,4.9,1.9,0.117,22,reviewed,us,us
2021-09-08T02:28:30.267Z,55.5151,166.422,10,4.8,mb,,61,5.193,0.95,us,us7000f942,2021-09-25T23:09:42.040Z,"259 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,9.2,1.8,0.053,109,reviewed,us,us
2021-09-08T02:26:02.678Z,56.8859,-155.8038,11.7,2.8,ml,,,,0.57,ak,ak021bj58jz9,2021-09-25T04:43:39.040Z,"99 km W of Akhiok, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-08T02:21:58.272Z,61.8879,-150.1532,29,3.1,ml,,,,0.58,ak,ak021bj57lnm,2021-09-25T04:40:04.556Z,"16 km NNW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-08T02:18:01.834Z,16.9901,-99.8194,10,4.9,mb,,71,1.325,0.85,us,us7000f93y,2021-09-25T04:13:39.952Z,"1 km WNW of Lomas de San Juan, Mexico",earthquake,7.2,1.8,0.054,105,reviewed,us,us
2021-09-08T02:15:55.981Z,-7.5104,145.3453,10,4.2,mb,,175,2.6,0.63,us,us7000fbfj,2021-09-25T03:43:07.040Z,"68 km NW of Kerema, Papua New Guinea",earthquake,12.7,2,0.372,2,reviewed,us,us
2021-09-08T02:00:50.955Z,13.208,-89.8797,41.87,4.5,mb,,184,0.61,0.55,us,us7000fbfk,2021-09-25T03:21:08.040Z,"42 km S of Acajutla, El Salvador",earthquake,3.8,17.5,0.382,2,reviewed,us,us
2021-09-08T01:47:47.492Z,16.9722,-99.7429,20,7,mww,,43,1.268,0.58,us,us7000f93v,2021-10-03T00:05:24.473Z,"Acapulco, Mexico",earthquake,5.9,1.7,0.04,61,reviewed,us,us
2021-09-08T01:40:02.143Z,36.4786,27.1703,9.76,4.5,mwr,,31,0.812,0.77,us,us7000f93t,2021-09-24T23:10:29.890Z,"15 km SSE of Mandráki, Greece",earthquake,4.8,3.8,0.05,38,reviewed,us,us
2021-09-08T01:33:30.951Z,18.6982,145.6625,178.14,4.6,mb,,59,8.95,0.5,us,us7000f93s,2021-09-24T01:59:13.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.2,7.2,0.064,73,reviewed,us,us
2021-09-08T01:32:00.677Z,32.76947021,-100.6508432,7.849975586,2.6,ml,16,106,0.1219639054,0.2,tx,tx2021rowu,2021-09-24T01:42:07.040Z,"18 km NE of Hermleigh, Texas",earthquake,1.059047234,1.939092695,0.1,13,reviewed,tx,tx
2021-09-08T00:57:24.808Z,61.507,-150.251,61.9,3,ml,,,,0.97,ak,ak021bj48dmt,2021-10-03T23:37:27.722Z,"14 km ESE of Susitna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-09-08T00:55:46.569Z,-6.5329,129.8566,152.39,4.3,mb,,102,2.03,1.15,us,us7000fbfh,2021-09-22T04:22:37.040Z,"Banda Sea",earthquake,9.4,7.7,0.187,8,reviewed,us,us
2021-09-08T00:55:22.698Z,16.98,-99.3755,35,4.2,mb,,82,0.966,0.78,us,us7000f93l,2021-09-22T04:15:55.281Z,"1 km S of El Limón, Mexico",earthquake,7.3,2,0.037,200,reviewed,us,us
2021-09-08T00:21:09.809Z,56.8691,-155.8277,12,2.5,ml,,,,0.47,ak,ak021bj40mqs,2021-10-03T23:32:04.040Z,"101 km W of Akhiok, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-08T00:12:59.800Z,-7.5145,128.3549,133.36,4.6,mb,,59,2.954,1.3,us,us7000f93a,2021-09-22T04:06:45.040Z,"186 km NE of Lospalos, Timor Leste",earthquake,3.4,6.6,0.088,38,reviewed,us,us
2021-09-08T00:08:07.981Z,-58.7061,-25.2329,35,4.3,mb,,180,15.881,0.59,us,us7000fbfs,2021-09-22T03:59:35.040Z,"South Sandwich Islands region",earthquake,6.9,2,0.153,12,reviewed,us,us
2021-09-07T23:57:57.797Z,-24.2848,-67.3037,206.95,4,mb,,97,1.55,0.62,us,us7000f938,2021-09-22T03:55:04.040Z,"100 km W of San Antonio de los Cobres, Argentina",earthquake,8.7,14.9,0.26,4,reviewed,us,us
2021-09-07T22:36:07.270Z,18.7136666666667,-155.230333333333,6.73,3.59,ml,54,282,,0.18,hv,hv72696012,2021-09-22T03:46:49.044Z,"53 km SE of Naalehu, Hawaii",earthquake,0.77,0.99,0.119330067933989,40,reviewed,hv,hv
2021-09-07T21:55:23.289Z,36.4181,27.2005,9.42,4.2,mb,,49,0.771,1.05,us,us7000f92g,2021-09-22T03:37:25.040Z,"22 km SSE of Mandráki, Greece",earthquake,2,5.3,0.132,16,reviewed,us,us
2021-09-07T21:53:14.732Z,54.3655,-161.4067,11.95,2.6,ml,,201,0.808,0.45,us,us6000fqku,2021-09-30T22:11:04.040Z,"97 km SE of King Cove, Alaska",earthquake,1.8,4.7,0.091,16,reviewed,us,us
2021-09-07T21:26:51.961Z,53.403,-163.5291,28.87,2.8,ml,,215,1.24,0.68,us,us6000fqkt,2021-09-30T22:03:50.040Z,"161 km S of False Pass, Alaska",earthquake,2.6,11.7,0.085,18,reviewed,us,us
2021-09-07T21:26:23.800Z,18.4836,-68.6921,113,3.93,md,22,152,0.3122,0.08,pr,pr2021250008,2021-09-07T23:54:44.040Z,"6 km NNW of San Rafael del Yuma, Dominican Republic",earthquake,2.3,1.09,0.14,19,reviewed,pr,pr
2021-09-07T21:20:29.532Z,30.89998819,-103.410474,3.689306641,2.6,ml,27,65,0.07634085721,0.3,tx,tx2021roon,2021-09-15T03:15:28.040Z,"33 km ESE of Balmorhea, Texas",earthquake,1.0959404100000003,1.869826019,0.2,12,reviewed,tx,tx
2021-09-07T19:13:09.952Z,59.9668,-140.1774,11.8,2.9,ml,,,,0.73,ak,ak021bhrqt0o,2021-09-30T20:37:58.316Z,"53 km NNW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-09-07T18:41:23.076Z,39.1866,141.8615,74.52,4.5,mb,,139,1.714,0.39,us,us7000f904,2021-09-30T19:22:24.040Z,"10 km S of Kamaishi, Japan",earthquake,7.2,8.6,0.131,19,reviewed,us,us
2021-09-07T18:39:58.242Z,31.66710562,-104.3724967,6.131567383,3.1,ml,19,60,0.109368324,0.2,tx,tx2021rojf,2021-09-29T19:31:52.040Z,"56 km S of Whites City, New Mexico",earthquake,0.9932154277000002,1.524584713,0.1,11,reviewed,tx,tx
2021-09-07T18:35:25.163Z,68.0314,-162.0305,6.6,2.9,ml,,,,0.87,ak,ak021bhra4e3,2021-09-30T20:37:57.109Z,"35 km E of Red Dog Mine, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-09-07T18:29:22.778Z,8.3118,126.6729,74.46,4.6,mb,,99,1.642,1.19,us,us7000f8zw,2021-09-29T19:25:20.040Z,"31 km ENE of Barcelona, Philippines",earthquake,6.8,7.1,0.065,75,reviewed,us,us
2021-09-07T18:08:43.980Z,56.0785,-149.2115,19.72,3.2,ml,,228,2.517,1.08,us,us7000f8zr,2021-09-30T20:37:56.366Z,"253 km SE of Chiniak, Alaska",earthquake,9.6,10.3,0.047,60,reviewed,us,us
2021-09-07T17:39:06.570Z,40.3913333,-125.5616667,10.42,3.32,ml,48,258,0.9375,0.2,nc,nc73621801,2021-09-29T19:12:05.102Z,"108km W of Petrolia, CA",earthquake,1.9,31.61,0.27,20,reviewed,nc,nc
2021-09-07T17:37:11.139Z,55.602,-155.7131,10.1,2.6,ml,,,,0.95,ak,ak021bhqp3fi,2021-09-30T20:37:55.436Z,"177 km SSW of Akhiok, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-09-07T17:28:14.960Z,19.0703,-66.4645,50,3.22,md,12,248,0.5967,0.39,pr,pr2021250007,2021-09-07T18:50:41.282Z,"67 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.16,5.16,0.03,9,reviewed,pr,pr
2021-09-07T16:50:33.273Z,48.645,106.1145,10,4.4,mb,,45,0.832,0.6,us,us7000f8yz,2021-09-15T15:13:18.507Z,"34 km SW of Dzüünharaa, Mongolia",earthquake,5.2,1.8,0.1,32,reviewed,us,us
2021-09-07T16:44:35.668Z,43.0029,-126.5448,10,2.5,ml,,262,1.717,0.9,us,us7000f8yt,2021-09-07T19:38:28.040Z,"169 km W of Port Orford, Oregon",earthquake,8.8,2,0.055,44,reviewed,us,us
2021-09-07T16:17:11.854Z,59.9687,-140.1818,10.7,2.6,ml,,,,0.77,ak,ak021bhpzd7h,2021-09-30T20:37:52.645Z,"53 km NNW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-09-07T15:18:59.403Z,55.2903,-157.1552,6,3.1,ml,,,,0.87,ak,ak021bhpe8um,2021-09-30T20:37:50.864Z,"136 km SE of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-09-07T14:39:43.074Z,59.9642,-140.1588,9.1,2.5,ml,,,,0.62,ak,ak021bhoxa5m,2021-09-30T20:36:16.150Z,"52 km NNW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-09-07T14:35:52.790Z,40.3556667,-124.7131667,17.81,2.48,md,21,242,0.2912,0.23,nc,nc73621736,2021-09-15T15:01:47.040Z,"36km W of Petrolia, CA",earthquake,1.4,1.17,0.268,21,reviewed,nc,nc
2021-09-07T14:24:00.351Z,-37.9841,-74.0998,10,4.4,mb,,153,1.431,0.41,us,us7000f8v3,2021-09-15T14:38:53.040Z,"57 km SW of Lebu, Chile",earthquake,2.8,1.9,0.13,17,reviewed,us,us
2021-09-07T14:08:19.858Z,59.9562,-140.159,9.8,2.5,ml,,,,0.7,ak,ak021bhoql5x,2021-09-30T20:36:14.677Z,"51 km NNW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-09-07T14:00:26.932Z,5.866,127.2807,19.46,4.4,mb,,98,2.071,0.54,us,us7000fb43,2021-09-15T14:34:11.040Z,"133 km ESE of Pondaguitan, Philippines",earthquake,9.2,5.5,0.162,11,reviewed,us,us
2021-09-07T13:34:12.648Z,38.1266,73.1869,38.59,4.7,mb,,45,2.301,0.59,us,us7000f8um,2021-09-15T14:19:59.040Z,"68 km W of Murghob, Tajikistan",earthquake,2.7,7,0.064,78,reviewed,us,us
2021-09-07T13:25:10.499Z,35.3614,141.3875,35,4.5,mb,,100,2.592,0.24,us,us7000f8ul,2021-09-15T14:10:55.040Z,"65 km SE of Hasaki, Japan",earthquake,4.6,2,0.191,10,reviewed,us,us
2021-09-07T13:22:14.478Z,-17.3893,-69.4032,169,4.6,mb,,95,0.212,0.55,us,us7000f8ug,2021-09-15T14:06:48.040Z,"67 km ENE of Estique, Peru",earthquake,7.7,5.5,0.036,233,reviewed,us,us
2021-09-07T13:05:52.713Z,-30.0645,-176.5234,10,4.6,mb,,95,13.226,0.71,us,us7000fb40,2021-09-15T13:19:52.040Z,"Kermadec Islands region",earthquake,11.1,1.8,0.114,23,reviewed,us,us
2021-09-07T12:27:43.700Z,19.1698333333333,-155.4695,34.25,3.42,ml,52,84,,0.1,hv,hv72695342,2021-09-08T12:29:06.184Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.59,0.67,0.163812734462158,41,reviewed,hv,hv
2021-09-07T11:15:00.634Z,36.1046,31.0176,51.96,4.5,mb,,49,1.15,0.68,us,us7000f8tq,2021-09-07T12:24:50.040Z,"62 km SE of Tekirova, Turkey",earthquake,2.6,7.7,0.077,50,reviewed,us,us
2021-09-07T11:08:01.620Z,17.8455,-65.4776,19,3.17,md,8,261,0.2626,0.28,pr,pr2021250006,2021-09-10T00:48:56.790Z,"27 km S of Esperanza, Puerto Rico",earthquake,1.66,1.27,0.09,3,reviewed,pr,pr
2021-09-07T10:22:08.023Z,-59.4361,-25.9276,35,4.9,mb,,95,7.751,0.45,us,us7000f8tm,2021-09-07T10:49:07.040Z,"South Sandwich Islands region",earthquake,9,2,0.09,39,reviewed,us,us
2021-09-07T10:13:51.540Z,18.9266,-67.556,10,3.07,md,11,231,0.5476,0.5,pr,pr2021250004,2021-09-07T10:41:40.393Z,"68 km NW of San Antonio, Puerto Rico",earthquake,2.009,2.96,0.15,7,reviewed,pr,pr
2021-09-07T10:11:20.177Z,69.1664,-144.5422,17.6,3.2,ml,,,,0.77,ak,ak021bhmdhz1,2021-09-30T20:36:09.545Z,"113 km SSW of Kaktovik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-09-07T10:04:09.066Z,54.5415,-159.5853,24.72,3.3,ml,,204,0.29,0.68,us,us7000f8th,2021-09-30T20:36:09.034Z,"106 km SSE of Sand Point, Alaska",earthquake,3.8,11.3,0.059,38,reviewed,us,us
2021-09-07T09:49:57.208Z,-19.4163,-176.0692,10,6,mww,,41,5.446,0.71,us,us7000f8tc,2021-09-08T09:55:14.024Z,"185 km WNW of Pangai, Tonga",earthquake,9,1.7,0.068,21,reviewed,us,us
2021-09-07T09:42:41.541Z,37.8353,29.7026,10,4,mb,,45,0.638,0.52,us,us7000f8tb,2021-09-07T13:51:19.040Z,"8 km E of Bozkurt, Turkey",earthquake,4.5,2,0.212,6,reviewed,us,us
2021-09-07T09:41:29.540Z,33.25,-116.7865,5.73,2.7,ml,109,13,0.02713,0.2,ci,ci40035168,2021-09-13T23:19:41.871Z,"2km WNW of Lake Henshaw, CA",earthquake,0.13,0.5,0.156,25,reviewed,ci,ci
2021-09-07T09:18:59.990Z,18.3245,-66.1075,60,3.18,md,11,160,0.3165,0.37,pr,pr2021250005,2021-09-07T22:54:56.753Z,"3 km S of Guaynabo, Puerto Rico",earthquake,1.4,1.88,0.04,4,reviewed,pr,pr
2021-09-07T08:45:56.944Z,-24.2047,179.7056,572.45,4.9,mb,,105,5.465,1.29,us,us7000f8t2,2021-09-07T09:05:34.040Z,"south of the Fiji Islands",earthquake,14.3,14.3,0.129,19,reviewed,us,us
2021-09-07T07:55:07.590Z,62.2495,-148.2819,18.7,2.7,ml,,,,0.72,ak,ak021bhkull4,2021-09-30T20:36:05.536Z,"51 km N of Chickaloon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-09-07T07:44:30.746Z,18.7991,-67.8683,35,2.6,ml,,224,0.562,0.49,us,us7000f8sl,2021-09-08T07:42:08.040Z,"61 km ENE of Punta Cana, Dominican Republic",earthquake,5.4,2,0.059,38,reviewed,us,us
2021-09-07T06:39:27.391Z,-30.711,-71.765,23.61,4.2,mb,,193,0.118,0.65,us,us7000f8sf,2021-09-26T05:23:18.040Z,"55 km WSW of Ovalle, Chile",earthquake,4.5,7,0.305,3,reviewed,us,us
2021-09-07T06:16:29.255Z,-59.5423,-25.8278,35,4.3,mb,,113,15.274,0.42,us,us7000fb3u,2021-09-26T13:07:45.040Z,"South Sandwich Islands region",earthquake,6.9,2,0.109,25,reviewed,us,us
2021-09-07T06:13:54.981Z,6.8762,-73.0522,153.61,4.3,mb,,76,0.977,0.51,us,us7000f8sd,2021-09-26T05:37:39.337Z,"12 km S of Piedecuesta, Colombia",earthquake,7.8,8.8,0.039,183,reviewed,us,us
2021-09-07T06:04:11.773Z,56.006,-149.9476,10,3,ml,,214,2.294,0.57,us,us7000f8sb,2021-10-02T14:48:14.040Z,"228 km SE of Chiniak, Alaska",earthquake,8.4,2,0.056,42,reviewed,us,us
2021-09-07T05:37:08.875Z,56.2258,-149.2737,10,2.8,ml,,241,2.39,0.66,us,us7000f8s7,2021-10-02T14:57:42.040Z,"239 km SE of Chiniak, Alaska",earthquake,4.5,2,0.056,42,reviewed,us,us
2021-09-07T05:35:38.510Z,18.5856,-66.7223,18,2.82,md,11,227,0.2212,0.24,pr,pr2021250003,2021-09-07T05:57:36.978Z,"12 km N of Arecibo, Puerto Rico",earthquake,1.19,0.62,0.1,5,reviewed,pr,pr
2021-09-07T05:10:53.951Z,56.013,-149.1452,10,3.1,ml,,223,2.589,0.45,us,us7000f8s4,2021-10-02T14:54:43.040Z,"261 km SE of Chiniak, Alaska",earthquake,4.6,2,0.055,44,reviewed,us,us
2021-09-07T04:36:33.060Z,-29.9316,-176.7293,10,4.8,mb,,135,1.233,0.59,us,us7000fb3j,2021-10-04T03:54:12.040Z,"Kermadec Islands region",earthquake,5.3,1.9,0.149,14,reviewed,us,us
2021-09-07T04:06:33.856Z,5.4363,126.0877,67.86,4.4,mb,,124,6.819,0.39,us,us7000fb3t,2021-10-04T03:31:06.040Z,"69 km E of Sarangani, Philippines",earthquake,15.8,9.5,0.202,7,reviewed,us,us
2021-09-07T03:53:58.046Z,-16.0608,-173.78,66.69,4.8,mb,,59,2.881,0.91,us,us7000f8rv,2021-10-04T04:59:31.040Z,"11 km S of Hihifo, Tonga",earthquake,11.1,5.8,0.03,353,reviewed,us,us
2021-09-07T03:49:27.750Z,17.986,-66.6961,12,2.59,md,20,161,0.1063,0.09,pr,pr2021250002,2021-09-07T04:29:06.844Z,"2 km ESE of Tallaboa, Puerto Rico",earthquake,0.32,0.25,0.16,11,reviewed,pr,pr
2021-09-07T03:13:19.448Z,-20.2377,-176.1446,489.16,4.1,mb,,146,6.023,0.38,us,us7000fb3r,2021-10-04T02:37:46.040Z,"140 km NW of Nuku‘alofa, Tonga",earthquake,12.3,13.2,0.185,8,reviewed,us,us
2021-09-07T03:05:37.076Z,32.1194458,-102.1707079,7.116333008,3.7,ml,26,56,0.01075535886,0.2,tx,tx2021rnek,2021-09-21T16:23:46.079Z,"16 km NNW of Midland, Texas",earthquake,0.7042075687,0.7630909486,0.2,18,reviewed,tx,tx
2021-09-07T02:57:14.310Z,-21.786,-178.7932,559.66,4.6,mb,,133,4.998,0.44,us,us7000fb3g,2021-10-04T01:53:08.040Z,"Fiji region",earthquake,14.5,9.5,0.132,17,reviewed,us,us
2021-09-07T02:49:59.314Z,-6.2437,103.5474,35,4.8,mb,,81,3.512,0.85,us,us7000f8rm,2021-10-04T04:49:16.040Z,"210 km WSW of Bandar Lampung, Indonesia",earthquake,6.6,1.9,0.111,28,reviewed,us,us
2021-09-07T02:29:30.997Z,5.505,126.7069,44.07,4.9,mb,,56,1.916,0.79,us,us7000f8rg,2021-10-04T04:24:45.040Z,"111 km SSE of Pondaguitan, Philippines",earthquake,6.9,5.3,0.06,91,reviewed,us,us
2021-09-07T02:16:44.930Z,17.9886,-66.6925,12,2.82,md,23,151,0.1019,0.16,pr,pr2021250001,2021-09-07T03:37:22.466Z,"2 km ESE of Tallaboa, Puerto Rico",earthquake,0.38,0.27,0.15,12,reviewed,pr,pr
2021-09-07T02:08:48.831Z,-58.2437,-24.8683,35,4.4,mb,,96,16.216,0.93,us,us7000fb3n,2021-10-04T01:16:45.040Z,"South Sandwich Islands region",earthquake,11.9,2,0.123,19,reviewed,us,us
2021-09-07T01:53:43.126Z,-8.7051,120.4493,125.71,4.6,mb,,88,1.769,0.88,us,us7000f8r2,2021-10-04T04:07:44.040Z,"10 km S of Ruteng, Indonesia",earthquake,9.3,2.9,0.194,8,reviewed,us,us
2021-09-07T01:52:54.733Z,-58.5202,-25.2634,35.24,5,mb,,48,7.533,0.85,us,us7000f8r4,2021-10-04T04:14:04.040Z,"South Sandwich Islands region",earthquake,10.2,5.4,0.087,42,reviewed,us,us
2021-09-07T01:48:21.527Z,-2.1446,28.8862,10,4.5,mb,,75,2.403,0.54,us,us7000f8r0,2021-10-04T03:59:38.601Z,"37 km N of Cyangugu, Rwanda",earthquake,8.6,1.8,0.131,17,reviewed,us,us
2021-09-07T01:27:18.382Z,56.2491,-149.2178,20.35,2.8,ml,,273,2.398,0.59,us,us6000fqkl,2021-10-04T01:02:28.040Z,"240 km SE of Chiniak, Alaska",earthquake,10.9,12.2,0.081,20,reviewed,us,us
2021-09-07T00:59:02.621Z,3.1958,126.9092,58.76,4.4,mb,,101,2.45,0.85,us,us7000fb3f,2021-09-25T23:08:36.040Z,"203 km NW of Tobelo, Indonesia",earthquake,4.4,8.2,0.112,23,reviewed,us,us
2021-09-07T00:51:55.084Z,50.7982,-170.4408,14.68,2.8,ml,,251,2.388,0.5,us,us6000fqki,2021-10-01T02:25:40.040Z,"261 km SSW of Nikolski, Alaska",earthquake,11.4,9.9,0.115,10,reviewed,us,us
2021-09-07T00:37:12.870Z,18.8196,-67.3235,12,3.32,md,20,210,0.4112,0.33,pr,pr2021250000,2021-09-07T00:55:44.300Z,"43 km NNW of San Antonio, Puerto Rico",earthquake,0.85,1.75,0.1,14,reviewed,pr,pr
2021-09-07T00:36:26.767Z,-4.1349,139.9331,71.7,4.6,mb,,48,1.784,0.73,us,us7000f8qn,2021-09-26T01:56:01.040Z,"187 km SSW of Abepura, Indonesia",earthquake,8.4,6.4,0.074,54,reviewed,us,us
2021-09-07T00:32:31.232Z,51.9536,179.8057,173.96,2.6,ml,,158,0.09,0.24,us,us6000fqkh,2021-10-01T02:28:13.040Z,"245 km W of Adak, Alaska",earthquake,8.2,2.8,0.105,12,reviewed,us,us
2021-09-07T00:28:40.984Z,49.1983,88.3197,10,4.1,mb,,144,4.708,1,us,us7000fb3h,2021-09-25T23:31:21.040Z,"85 km SW of Tashanta, Russia",earthquake,4.2,2,0.123,19,reviewed,us,us
2021-09-07T00:27:03.053Z,-7.493,128.4252,154.03,4,mb,,115,4.685,1.14,us,us7000fb3e,2021-09-25T22:57:10.040Z,"194 km NE of Lospalos, Timor Leste",earthquake,10.5,10.6,0.3,3,reviewed,us,us
2021-09-07T00:02:38.365Z,-30.0008,-177.485,10,4.6,mb,,110,0.828,1.25,us,us7000fb3c,2021-09-25T22:44:49.040Z,"Kermadec Islands, New Zealand",earthquake,12.4,1.7,0.165,11,reviewed,us,us
2021-09-06T23:53:49.330Z,3.1596,126.8808,39.56,4.7,mb,,83,2.421,0.58,us,us7000f8qf,2021-09-26T01:49:52.040Z,"201 km NW of Tobelo, Indonesia",earthquake,7.2,7,0.067,67,reviewed,us,us
2021-09-06T22:54:50.766Z,16.8246,-94.5051,10,4.2,mb,,159,2.334,0.47,us,us7000f8qc,2021-09-17T03:40:29.040Z,"21 km ESE of Santa María Chimalapa, Mexico",earthquake,5.2,1.9,0.146,13,reviewed,us,us
2021-09-06T22:36:24.542Z,-33.0917,-70.2201,110.48,4.4,mb,,84,0.321,0.66,us,us7000f8q1,2021-09-17T02:49:17.886Z,"45 km SE of Los Andes, Chile",earthquake,3.6,4.1,0.114,22,reviewed,us,us
2021-09-06T22:34:53.000Z,38.8128333,-122.8163333,3.14,2.52,md,39,53,0.01079,0.04,nc,nc73621121,2021-09-13T21:43:13.690Z,"6km NW of The Geysers, CA",earthquake,0.16,0.29,0.212,6,reviewed,nc,nc
2021-09-06T22:34:24.790Z,38.815,-122.8158333,2.27,3.11,ml,97,25,0.009514,0.09,nc,nc73621131,2021-09-16T04:25:24.040Z,"7km NW of The Geysers, CA",earthquake,0.11,0.14,0.155,48,reviewed,nc,nc
2021-09-06T21:53:33.839Z,55.1365,-159.2203,35,3.7,mb,,145,0.372,0.56,us,us7000f8pm,2021-09-29T23:02:03.040Z,"84 km ESE of Sand Point, Alaska",earthquake,2.3,2,0.502,1,reviewed,us,us
2021-09-06T21:42:50.996Z,-8.1787,-75.9521,123.74,4.4,mb,,100,2.633,0.87,us,us7000f8pj,2021-09-17T00:14:07.333Z,"62 km E of Tocache, Peru",earthquake,7.8,9.4,0.117,21,reviewed,us,us
2021-09-06T21:31:22.713Z,60.0435,-140.146,4,2.5,ml,,,,0.76,ak,ak021bg5i7kc,2021-09-29T22:54:05.040Z,"60 km NNW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-09-06T21:23:13.092Z,51.5471,-175.8228,40.76,3.3,ml,,280,0.443,0.34,us,us6000fpy2,2021-09-29T22:50:51.040Z,"66 km ESE of Adak, Alaska",earthquake,6.6,40.5,0.097,14,reviewed,us,us
2021-09-06T21:19:31.857Z,60.0152,-140.0974,9.5,2.5,ml,,,,0.73,ak,ak021bg5fnq9,2021-09-29T22:46:00.040Z,"56 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-06T21:16:25.590Z,5.5296,126.8831,10,4.6,mb,,178,2.005,0.89,us,us7000fb2q,2021-09-16T22:45:51.040Z,"120 km SE of Pondaguitan, Philippines",earthquake,9,1.9,0.125,19,reviewed,us,us
2021-09-06T21:10:55.547Z,59.9904,-140.1246,2,3.1,ml,,,,0.75,ak,ak021bg5ds3t,2021-09-29T22:43:38.040Z,"54 km NNW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-09-06T20:59:21.975Z,31.1673,131.4674,45.94,4.6,mb,,102,0.932,0.95,us,us7000f8p7,2021-09-18T17:16:13.040Z,"41 km SSE of Kushima, Japan",earthquake,5.6,2.5,0.083,43,reviewed,us,us
2021-09-06T20:32:22.790Z,48.3901666666667,-122.844,22.98,2.48,ml,21,75,0.1403,0.23,uw,uw61776401,2021-09-18T17:13:16.040Z,"13 km WNW of Ault Field, Washington",earthquake,0.46,1.25,0.277763488912417,7,reviewed,uw,uw
2021-09-06T20:24:32.402Z,-59.6885,-26.2507,35,4.4,mb,,198,7.78,0.51,us,us7000fb2j,2021-09-17T21:40:41.040Z,"South Sandwich Islands region",earthquake,8.6,2,0.163,11,reviewed,us,us
2021-09-06T18:13:30.065Z,53.2737,98.8102,10,4.2,mb,,110,3.358,0.38,us,us7000f8nf,2021-09-17T17:38:09.040Z,"Irkutskaya Oblast', Russia",earthquake,12.5,2,0.113,22,reviewed,us,us
2021-09-06T17:48:31.156Z,-56.5996,-25.1246,10,4.6,mb,,193,6.869,0.98,us,us7000fb2s,2021-09-17T21:53:04.040Z,"South Sandwich Islands region",earthquake,12.1,1.9,0.137,16,reviewed,us,us
2021-09-06T17:31:23.429Z,86.0617,32.9475,10,5.1,mb,,53,7.588,0.92,us,us7000f8n5,2021-09-18T16:55:51.040Z,"north of Svalbard",earthquake,9.7,1.8,0.027,453,reviewed,us,us
2021-09-06T17:28:02.797Z,53.3506,-163.4991,23.7,2.8,ml,,,,0.25,ak,ak021bg33snz,2021-09-28T23:07:20.852Z,"167 km S of False Pass, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-09-06T16:59:52.369Z,36.30116667,-98.1695,7.99,2.56,ml,100,42,0,0.19,ok,ok2021rmkk,2021-09-07T18:46:40.040Z,"6 km NNE of Ames, Oklahoma",earthquake,,0.4,0.2,36,reviewed,ok,ok
2021-09-06T16:50:16.654Z,5.498,126.707,52.71,4.5,mb,,90,1.922,0.5,us,us7000fb2b,2021-09-14T20:21:41.040Z,"112 km SSE of Pondaguitan, Philippines",earthquake,8,8.1,0.109,25,reviewed,us,us
2021-09-06T16:49:34.997Z,60.0019,-140.1382,7,3.3,ml,,,,0.74,ak,ak021bg2mxcm,2021-09-28T23:07:18.894Z,"55 km NNW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
